text,label,sport,tone,persona
"Bonjour,

Voilà, je vous contacte car nous aurions besoin de quelques documents de votre part pour, euh, pour finaliser le dossier administratif de votre club pour cette année. C'est un peu compliqué à expliquer mais en gros il nous faudrait votre budget prévisionnel, enfin celui que vous aviez présenté à votre AG si vous l'avez déjà faite, sinon c'est pas grave on peut attendre un peu.

Ah oui aussi, est-ce que vous pourriez nous envoyer une attestation comme quoi vos entraîneurs ont bien leurs certifications à jour ? Parce que la fédération elle contrôle un peu plus cette année et voilà...

Et tant qu'on y est, vous auriez une copie de vos demandes de subvention auprès de la mairie ? Juste pour notre suivi, hein, rien d'obligatoire normalement.

Désolé de vous embêter avec tout ça, si c'est flou dites-moi et je préciserai. Merci de votre aide !

Cordialement,
Laurent Mercier
Représentant Fédéral",divers-administratif,tennis de table,hésitant et maladroit,un représentant fédéral
"Bonjour,

Je vous écris parce que j'ai besoin de quelques documents pour avancer sur certains dossiers du club et je ne suis pas trop sûr de comment faire exactement. Voilà, en fait on aurait besoin d'une attestation d'affiliation pour nos compétitions nationales cette année, mais aussi je crois qu'il faut que je demande un certificat médical pour les nouveaux adhérents, enfin je pense que c'est obligatoire maintenant.

De plus, il y a la question du budget annuel que j'aurais voulu préciser avec vous parce que honnêtement je comprends pas trop les chiffres qui sont passés à la dernière réunion. Et puis il faudrait aussi que je rédige une demande de subvention auprès de la mairie pour financer nos nouveaux tatamis, sauf que j'ai jamais fait ça et je sais pas très bien quels papiers il me faut joindre.

Ah oui, il y a aussi la convocation pour l'AG du mois prochain, je pense qu'il faut que je vous confirme la date mais j'ai perdu mon agenda.

Pourriez-vous me dire ce que je dois faire exactement et quels documents je dois demander ou préparer ? Je suis désolé de vous poser autant de questions mais je débute un peu dans les responsabilités administratives.

Merci beaucoup de votre aide.

Cordialement,
[Nom]",divers-administratif,judo,hésitant et maladroit,un dirigeant du club
"Bonjour,

J'ai besoin en urgence de l'attestation d'affiliation du club pour un de mes joueurs qui doit participer à un tournoi régional la semaine prochaine. Pouvez-vous me l'envoyer au plus vite ? C'est vraiment important sinon il ne pourra pas jouer.

Merci beaucoup pour votre aide !

Cordialement,
Marc",divers-administratif,badminton,urgent,un entraîneur bénévole
"Bonjour,

Je vous écrit pour savoir si c'est possible d'obtenir un certificat médical de conformité pour nos joueurs, enfin je veux dire une attestation quoi, pour les licences. Faut-il que je vous envoyé une liste ou comment ça se passe exactement ? Je sais pas trop où envoyer ma demande non plus...

Merci de me dire ce qu'il faut faire.

Cordialement,
Marc Dupont
Président du VC Montpellier",divers-administratif,volleyball,hésitant et maladroit,un dirigeant du club
"Salut,

Tu peux m'envoyer les attestations de fédération pour les nouveaux adhérents? Besoin de les avoir avant fin de semaine pour la mairie. Merci!

À+",divers-administratif,volleyball,informel et direct,un dirigeant du club
"Bonjour,

Bon voilà, j'vous contacte pour qu'on puisse avancer sur les dossiers administratifs du club pour cette saison. On a besoin de plusieurs trucs de votre côté et faudrait que ce soit complété rapidement pour pas bloquer les subventions mairie.

Premièrement, vous pouvez nous envoyer les attestations de filiation pour tous les joueurs inscrits? Ca doit être à jour avec les infos de la base fédérale. Faut aussi qu'on ait les certificats médicaux de non-contre-indication pour la compétition, au moins pour ceux qui sont pas encore rentrés dans le système.

Ensuite, concernant votre budget annuel, j'aurais besoin que vous me transmettiez la dernière version validée par votre bureau. C'est important qu'on l'ait avant la fin du mois pour la demande de subvention auprès de la mairie. Les dates se resserrent et plus on traîne, moins on a de chances d'avoir les sous à temps.

Et puis il faudrait aussi que vous me confirmiez la date de votre AG, parce qu'on devra convoquer un ou deux reps fédéraux si vous avez des points importants à traiter.

Vous pouvez m'envoyer tout ça par mail en pièces jointes? Ou si c'est plus simple, vous me mettez un lien d'accès.

A bientôt,",divers-administratif,volleyball,informel et direct,un représentant fédéral
"Salut,

J'aurais besoin de quelques trucs en urgence pour les papiers des nouveaux. Il me faudrait des attestations d'affiliation pour qu'ils puissent jouer en match amical la semaine prochaine. Vous avez ça où? Et tant qu'à faire, vous pouvez me dire c'est quoi les dates de l'AG cette année? J'aimerais bien venir mais faut que je sache pour me libérer.

Aussi, je voulais te parler du budget pour les stages d'été, on a besoin de plus de balles et les maillots commencent à être pourris. Est-ce qu'on peut demander une subvention à la mairie? Je peux vous aider à faire le dossier si vous voulez.

Fais-moi signe quand tu peux.

Merci!",divers-administratif,handball,informel et direct,un entraîneur bénévole
"Bonjour,

J'aurais besoin d'une attestation de licencié pour ma fille Lisa qui est en U12 cette saison. C'est pour son école, ils demandent une preuve qu'elle fait du sport en club.

Vous pouvez me l'envoyer par mail rapidement? On doit la rendre avant vendredi.

Merci d'avance,
Cordialement
Sylvain Dumont",divers-administratif,handball,informel et direct,un parent d'enfant licencié
"Salut,

J'aurais besoin d'un truc de votre part. Pouvez-vous me fournir une attestation de licence valide pour cette saison ? J'en ai besoin pour m'inscrire à un tournoi amateur en décembre et ça doit être officiel.

Aussi, j'aurais voulu savoir si vous aviez reçu ma demande pour l'AG du mois prochain ? Je voudrais vraiment participer car il y a plusieurs points qui m'intéressent concernant la gestion du club et les tarifs d'adhésion.

Si c'est possible, j'aimerais bien avoir ces documents rapidement, avant la fin de la semaine. Dites-moi si vous avez besoin d'infos complémentaires de mon côté.

Merci d'avance !",divers-administratif,football,informel et direct,un joueur adulte
"Salut,

Je vous écris pour demander une attestation de participation de ma part pour l'année 2024. J'aurais besoin de ce document pour des raisons administratives, ça serait sympa si vous pouviez me le préparer assez rapidement.

En même temps, est-ce que vous auriez le budget prévisionnel pour la saison prochaine ? Faudrait que je vois comment on va s'organiser côté effectifs et matériel, parce qu'il y a des besoins qu'on a pas mal laissés de côté cette année.

Et juste pour confirmer, la date de l'AG c'est bien en novembre ? Faut que je vérifie mon agenda.

Merci de me dire dès que possible !

À +",divers-administratif,volleyball,informel et direct,un entraîneur bénévole
"Bonjour,

Pouvez-vous m'envoyer rapidement les attestations de licence pour nos 12 judokas qui participent au tournoi ce weekend ? C'est urgent, j'en ai besoin avant demain matin.

Merci",divers-administratif,judo,urgent,un dirigeant du club
"Bonjour,

Je vous contacte car... euh, voilà, la fédération a besoin de recevoir certains documents de votre part pour pouvoir continuer à traiter votre dossier d'affiliation. Je ne suis pas vraiment sur de tout ce qu'il faut demander, mais globalement on aurait besoin de vos attestations pour les joueurs mineurs, et peut-être aussi les certificats médicaux de ceux qui ont rejoint l'équipe récemment ?

Ah oui, et concernant le budget annuel, il faudrait que vous nous le transmettiez avant la fin du mois si possible. Ou peut-être que c'était déjà demandé dans le mail precedent, je ne suis pas certain en fait.

Pourriez-vous aussi nous dire si vous allez organiser une Assemblée générale ? Il faudrait nous envoyer la convocation avec les points à l'ordre du jour.

Désolé pour le manque de clarté. N'hésitez pas à me recontacter si vous ne comprenez pas ce qu'on vous demande exactement. 

Cordialement,
Représentant Fédéral",divers-administratif,handball,hésitant et maladroit,un représentant fédéral
"Madame, Monsieur,

Je vous écris pour demander un certificat médical de non-contre-indication à la pratique du handball pour mon enfant, licencié au club depuis cette saison. Ce document m'est nécessaire pour finaliser son inscription à l'école de sport.

Pourriez-vous également me confirmer que tous les documents administratifs ont bien été reçus et traités correctement ? Je souhaiterais aussi avoir confirmation de la date de la prochaine assemblée générale du club, car j'aimerais beaucoup y participer.

Je vous demande de m'envoyer ces éléments au plus tôt si possible, sachant que l'inscription scolaire doit être complétée avant le 30 septembre.

Merci beaucoup pour votre aide et votre attention.

Cordialement,",divers-administratif,handball,formel et poli,un parent d'enfant licencié
"Salut,

J'te contacte parce que j'ai besoin d'une attestation de licencié pour mon boulot. Mon patron veut une preuve que je suis bien inscrit au club cette année pour des raisons d'assurance ou je sais pas trop. Est-ce que tu peux m'envoyer ça rapidement ? J'en aurais besoin avant la fin de la semaine si possible.

Pendant que j'y suis, j'ai aussi une question sur la cotisation. J'ai reçu un mail confus sur les tarifs pour la saison prochaine et j'aimerais bien qu'on me l'explique clairement. Est-ce qu'y a une AG prévue bientôt où on pourrait discuter du budget ? Parce que franchement, y a des trucs que je comprends pas sur les augmentations.

Et puis voilà, j'ai pas reçu ma convocation pour la réunion du mois dernier. Est-ce que c'était vraiment important ou est-ce qu'on peut me faire un récap des décisions qui ont été prises ?

Merci d'avance pour ton aide. T'es gentil de gérer tous ces trucs administratifs, c'est pas facile je sais.

À bientôt !",divers-administratif,natation,informel et direct,un joueur adulte
